,expr,index,best_mse_loss,best_scaled_mse_loss
8973,-i1,8973,9.579796460457146e-05,8.85230110725388e-06
8974,(i1 - i0),8974,9.907876665238292e-05,5.333176886779256e-06
8975,-(i0 + i1),8975,9.875200339592992e-05,5.120489277032903e-06
8976,i0,8976,9.880658762995154e-05,1.2562998563225848e-05
8977,(i1 - i0),8977,9.890496585285292e-05,4.986350631952519e-06
8978,-i0,8978,9.627031977288424e-05,1.0205504622717854e-05
8979,i1,8979,9.996173321269453e-05,1.0224819561699404e-05
8980,(i0 + i1),8980,9.90471598925069e-05,5.550716650759568e-06
8981,-(i0 + i1),8981,9.98220275505446e-05,5.421451533038635e-06
8982,(i0 - i1),8982,9.960608440451324e-05,5.8535542848403566e-06
8983,i0,8983,9.945702913682908e-05,1.2792134839401116e-05
8984,-i1,8984,9.82627971097827e-05,1.3254395526018923e-05
8985,-(i0 + i1),8985,9.982441406464204e-05,5.468850304168882e-06
8986,-(i0 + i1),8986,9.74660797510296e-05,5.672709903592477e-06
8987,i0,8987,9.967318328563124e-05,1.0443398423376491e-05
8988,(i0 - i1),8988,9.91450942819938e-05,5.7531051425030455e-06
8989,(i0 + i1),8989,9.88956744549796e-05,5.0517455747467466e-06
8990,-i0,8990,9.852933726506308e-05,1.1318211363686714e-05
8991,(i1 - i0),8991,9.948352089850232e-05,6.055605354049476e-06
8992,(i1 - i0),8992,9.831972420215608e-05,5.613437679130584e-06
8993,-(i0 + i1),8993,9.860728459898382e-05,5.249040896160295e-06
8994,i0,8994,9.79804462986067e-05,1.2260807125130668e-05
8995,(i0 - i1),8995,9.819566912483424e-05,5.046611022407888e-06
8996,(i0 + i1),8996,9.937165305018424e-05,5.294903075991897e-06
8997,i1,8997,9.629171108826996e-05,9.800648513191844e-06
8998,(i0 + i1),8998,9.977585432352498e-05,5.379238700697897e-06
8999,(i1 - i0),8999,9.812890493776648e-05,5.621102445729775e-06
9000,i0,9000,9.99245239654556e-05,1.0017788554250728e-05
9001,i0,9001,9.6337593276985e-05,9.953565495379736e-06
9002,i1,9002,9.863005834631622e-05,9.432407750864512e-06
9003,(i1 - i0),9003,9.971413237508386e-05,5.031652563047828e-06
9004,(i1 - i0),9004,9.9189201137051e-05,5.638212314806879e-06
9005,-(i0 + i1),9005,9.984517237171532e-05,5.8854088820226025e-06
9006,-i0,9006,9.731895988807082e-05,1.1106887541245667e-05
9007,i1,9007,9.83590798568912e-05,1.302958571613999e-05
9008,i1,9008,9.95775917544961e-05,8.533764230378438e-06
9009,(i1 - i0),9009,9.972247789846732e-05,5.2796685849898495e-06
9010,(i0 - i1),9010,9.72232228377834e-05,4.680935489886906e-06
9011,i0,9011,9.651808795752004e-05,1.2511339264165144e-05
9012,i1,9012,9.995124128181489e-05,1.1589973837544676e-05
9013,i0,9013,9.89634863799438e-05,1.1550802810234018e-05
9014,-i1,9014,9.994943684432656e-05,1.1505704605951904e-05
9015,-(i0 + i1),9015,9.987407247535884e-05,5.549639354285318e-06
9016,(i1 - i0),9016,9.745984425535426e-05,6.472045242844615e-06
9017,i0,9017,9.94190268102102e-05,1.1239103514526503e-05
9018,i1,9018,9.926166967488824e-05,1.1361995348124763e-05
9019,(i0 + i1),9019,9.924556070473044e-05,5.670516657119151e-06
9020,-i0,9020,9.955211135093124e-05,1.1347298823238816e-05
9021,(i0 - i1),9021,9.97593451756984e-05,5.796995537821204e-06
9022,i0,9022,9.918444266077132e-05,1.160074316430837e-05
9023,(i0 - i1),9023,9.99205221887678e-05,5.836743184772786e-06
9024,-i0,9024,9.896670962916688e-05,1.1699845344992356e-05
9025,i1,9025,9.910156950354576e-05,9.63475031312555e-06
9026,(i0 - i1),9026,9.979783499147744e-05,6.231721272342838e-06
9027,(i0 + i1),9027,9.821474668569864e-05,5.144107490195893e-06
9028,-i0,9028,9.865572792477906e-05,1.10981818579603e-05
9029,i0,9029,9.986125223804264e-05,9.105127901420929e-06
9030,-i0,9030,9.797498205443844e-05,1.1258693120907992e-05
9031,(i0 - i1),9031,9.7282521892339e-05,5.173469162400579e-06
9032,(i0 - i1),9032,9.89219406619668e-05,4.742175860883435e-06
9033,-i1,9033,9.857719851424918e-05,1.1600408470258117e-05
9034,-i0,9034,9.81893390417099e-05,1.1752035788958892e-05
9035,-i1,9035,9.974258864531294e-05,1.1957629794778768e-05
9036,(i0 + i1),9036,9.967165533453226e-05,5.511041763384128e-06
9037,(i1 - i0),9037,9.892626258078964e-05,5.958545443718322e-06
9038,i1,9038,9.943260374711826e-05,1.245167095476063e-05
9039,-(i0 + i1),9039,9.963480260921642e-05,5.7560050663596485e-06
9040,-(i0 + i1),9040,9.762901026988402e-05,5.712220172426896e-06
9041,(i0 + i1),9041,9.926859638653696e-05,5.937768946751021e-06
9042,(i0 - i1),9042,9.980051981983706e-05,5.873513146070764e-06
9043,-i0,9043,9.958520240616052e-05,1.0631194527377374e-05
9044,(i0 - i1),9044,9.985265205614267e-05,5.434213107946562e-06
9045,-i0,9045,9.975848661269993e-05,1.0781894161482342e-05
9046,-(i0 + i1),9046,9.954444976756348e-05,5.753121968155028e-06
9047,i1,9047,9.981683251680806e-05,1.105759474739898e-05
9048,i0,9048,9.87553285085596e-05,1.0540274161030538e-05
9049,-i0,9049,9.847671026363967e-05,1.0531242878641932e-05
9050,i1,9050,9.982035408029331e-05,1.2192685971967876e-05
9051,(i0 - i1),9051,9.961603063857184e-05,5.34221771886223e-06
9052,-i1,9052,9.953307744581252e-05,1.1206497219973244e-05
9053,-(i0 + i1),9053,9.938923903973772e-05,5.287589829094941e-06
9054,i0,9054,9.940915333572776e-05,1.0960029612760993e-05
9055,(i1 - i0),9055,9.911299275700004e-05,5.639699793391628e-06
9056,i1,9056,9.955716086551548e-05,9.960655916074757e-06
9057,-i0,9057,9.982812480302528e-05,1.284798236156348e-05
9058,i0,9058,9.83581703621894e-05,9.692935236671474e-06
9059,(i0 + i1),9059,9.731727186590432e-05,5.27090196555946e-06
9060,-i1,9060,9.80862314463593e-05,1.1051549336116295e-05
9061,-i0,9061,9.924998448695987e-05,1.133288515120512e-05
9062,-i0,9062,9.913694520946592e-05,1.1532934877322988e-05
9063,(i0 + i1),9063,9.960927127394824e-05,6.013136498950189e-06
9064,i0,9064,9.881757432594895e-05,1.0873422979784664e-05
9065,-i1,9065,9.866332402452826e-05,1.124385198636446e-05
9066,i0,9066,9.994405263569206e-05,1.1680891475407408e-05
9067,(i0 + i1),9067,9.783240966498852e-05,5.466586117108818e-06
9068,-i1,9068,9.93714202195406e-05,1.2687033631664237e-05
9069,(i1 - i0),9069,9.784249414224178e-05,5.354166205506772e-06
9070,(i0 + i1),9070,9.843939915299416e-05,5.745129783463199e-06
9071,(i1 - i0),9071,9.883352322503924e-05,5.706767296942417e-06
9072,(i1 - i0),9072,9.84527650871314e-05,5.950167178525589e-06
9073,-i1,9073,9.990870603360236e-05,1.2825767953472678e-05
9074,-(i0 + i1),9074,9.898715507006273e-05,4.892752258456312e-06
9075,i0,9075,9.716373460832985e-05,1.210448954225285e-05
9076,-(i0 + i1),9076,9.92993009276688e-05,4.930915110890055e-06
9077,-(i0 + i1),9077,9.977493027690798e-05,4.653489668271504e-06
9078,i1,9078,9.926376515068114e-05,1.2996960322197992e-05
9079,i0,9079,9.846770262811332e-05,1.033132411976112e-05
9080,(i1 - i0),9080,9.995560685638338e-05,5.877125204278855e-06
9081,-i1,9081,9.812571079237388e-05,1.0596147149044556e-05
9082,-(i0 + i1),9082,9.842906729318202e-05,5.906677870370913e-06
9083,-i0,9083,9.971731196856126e-05,1.070337020792067e-05
9084,(i0 + i1),9084,9.84962534857914e-05,6.064493391022552e-06
9085,(i0 - i1),9085,9.99558687908575e-05,5.743042038375279e-06
9086,-i1,9086,9.838085679803044e-05,1.0694790944398846e-05
9087,i1,9087,9.436631808057427e-05,1.0446070518810302e-05
9088,(i0 + i1),9088,9.964208584278822e-05,5.745821454183897e-06
9089,-(i0 + i1),9089,9.716880595078692e-05,6.437272986659082e-06
9090,i0,9090,9.993260027840734e-05,1.1336633178871123e-05
9091,-(i0 + i1),9091,9.924423648044468e-05,5.5812370192143135e-06
9092,(i1 - i0),9092,9.94777074083686e-05,5.450575372378808e-06
9093,i1,9093,9.964869968825953e-05,1.078670993592823e-05
9094,-i1,9094,9.9984543339815e-05,9.878513083094733e-06
9095,(i1 - i0),9095,9.874467650661244e-05,5.693813363905065e-06
9096,(i1 - i0),9096,9.8998163593933e-05,5.379423328122357e-06
9097,-i0,9097,9.930992382578552e-05,1.055772190738935e-05
9098,-i1,9098,9.80267795966938e-05,1.0262540854455438e-05
9099,-i1,9099,9.9818134913221e-05,1.2185971172584686e-05
9100,-(i0 + i1),9100,9.7592877864372e-05,5.047357717558043e-06
9101,-i1,9101,9.91240522125736e-05,1.1232547876716126e-05
9102,(i1 - i0),9102,9.887163469102234e-05,5.968154255242553e-06
9103,-i0,9103,9.99216572381556e-05,1.1422353054513223e-05
9104,i0,9104,9.977512672776356e-05,1.224139123223722e-05
9105,(i0 + i1),9105,9.894744289340451e-05,5.8148229982180055e-06
9106,(i1 - i0),9106,9.985054202843456e-05,4.954882570018526e-06
9107,(i1 - i0),9107,9.983817290049046e-05,6.072644737287192e-06
9108,(i0 + i1),9108,9.977705485653132e-05,5.273294391372474e-06
9109,(i0 - i1),9109,9.880099241854624e-05,6.12973462921218e-06
9110,-i1,9110,9.923421748680994e-05,1.1037684998882469e-05
9111,(i0 + i1),9111,9.982638584915549e-05,5.273150691209594e-06
9112,-i1,9112,9.933370165526868e-05,1.1587302651605569e-05
9113,-i0,9113,9.729563316795976e-05,1.0418227248010226e-05
9114,(i0 - i1),9114,9.926770871970804e-05,5.22798018209869e-06
9115,(i0 + i1),9115,9.963121556211264e-05,6.336231763270916e-06
9116,i1,9116,9.86082450253889e-05,9.592890819476452e-06
9117,-i1,9117,9.961594332708046e-05,1.026839072437724e-05
9118,i1,9118,9.773978672455996e-05,1.011039421427995e-05
9119,i0,9119,9.890575893223286e-05,1.1830396942968946e-05
9120,(i1 - i0),9120,9.911663073580712e-05,5.729716122004902e-06
9121,-i1,9121,9.95969312498346e-05,1.2835637789976316e-05
9122,i1,9122,9.860709542408586e-05,1.141846314567374e-05
9123,-i1,9123,9.93107387330383e-05,1.0419254977023227e-05
9124,i1,9124,9.935309935826808e-05,1.009000789053971e-05
9125,-i0,9125,9.567513916408644e-05,1.2031396181555463e-05
9126,(i0 + i1),9126,9.8199030617252e-05,5.433947080746293e-06
9127,-i1,9127,9.936933201970533e-05,1.1526177331688814e-05
9128,-(i0 + i1),9128,9.97236420516856e-05,5.051360858487897e-06
9129,-i0,9129,9.906986088026316e-05,1.0117695637745784e-05
9130,(i1 - i0),9130,9.944441262632608e-05,5.701160716853337e-06
9131,(i1 - i0),9131,9.875499381450936e-05,4.792324489244493e-06
9132,i1,9132,9.930430678650735e-05,1.278846957575297e-05
9133,(i0 + i1),9133,9.892849629977718e-05,5.119116394780576e-06
9134,(i0 + i1),9134,9.928406507242472e-05,5.786455858469708e-06
9135,(i1 - i0),9135,9.970893734134734e-05,5.510019946086686e-06
9136,(i0 - i1),9136,9.822049469221383e-05,4.744111720356159e-06
9137,-i1,9137,9.9497614428401e-05,9.955369932868052e-06
9138,(i0 - i1),9138,9.929320367518812e-05,5.202112333790865e-06
9139,i0,9139,9.95923692244105e-05,1.0539111826801673e-05
9140,(i0 + i1),9140,9.938959556166084e-05,4.950244147039484e-06
9141,-i0,9141,9.899269207380712e-05,1.2433142728696112e-05
9142,(i1 - i0),9142,9.917521674651653e-05,5.620515366899781e-06
9143,i1,9143,9.9133285402786e-05,1.1143282790726516e-05
9144,(i0 + i1),9144,9.948399383574724e-05,4.571315002976917e-06
9145,(i1 - i0),9145,9.981039329431952e-05,5.016597697249381e-06
9146,(i1 - i0),9146,9.851389040704817e-05,4.8236947804980446e-06
9147,(i0 + i1),9147,9.944336488842964e-05,5.3177232075540815e-06
9148,(i0 + i1),9148,9.848418994806708e-05,5.414368388301227e-06
9149,(i0 + i1),9149,9.915755072142927e-05,5.709085144189885e-06
9150,-i1,9150,9.942183532984929e-05,1.0654785910446662e-05
9151,i0,9151,9.837613470153884e-05,1.0530380677664652e-05
9152,-i1,9152,9.897086420096456e-05,1.1428950529079884e-05
9153,(i1 - i0),9153,9.92986315395683e-05,6.423008017009124e-06
9154,i1,9154,9.528026566840708e-05,8.733955837669782e-06
9155,(i0 - i1),9155,9.8782402346842e-05,5.466779839480296e-06
9156,(i0 - i1),9156,9.984463395085186e-05,5.294380571285728e-06
9157,-i1,9157,9.974392014555632e-05,1.0991981071128976e-05
9158,-(i0 + i1),9158,9.924801270244644e-05,5.901996246393537e-06
9159,(i1 - i0),9159,9.99498734017834e-05,5.972179224045249e-06
9160,-i0,9160,9.83265563263558e-05,9.665198376751505e-06
9161,i0,9161,9.90165281109512e-05,1.210699792864034e-05
9162,i1,9162,9.873319504549728e-05,1.184357279271353e-05
9163,(i0 + i1),9163,9.854954259935766e-05,6.32982118986547e-06
9164,(i0 - i1),9164,9.953214612323792e-05,5.799639438919257e-06
9165,(i1 - i0),9165,9.83997088042088e-05,5.073238753539044e-06
9166,(i0 - i1),9166,9.922918252414092e-05,5.416417025116971e-06
9167,-i0,9167,9.941388270817696e-05,1.1438215551606843e-05
9168,(i1 - i0),9168,9.816863166633992e-05,4.8196338866546284e-06
9169,i1,9169,9.835284436121584e-05,1.0979272701661102e-05
9170,-i1,9170,9.969263919629157e-05,1.193696789414389e-05
9171,-i0,9171,9.81861085165292e-05,1.0965650290017948e-05
9172,-i1,9172,9.95765149127692e-05,1.1323622857162263e-05
9173,(i1 - i0),9173,9.808554023038596e-05,7.154596914915601e-06
9174,-i0,9174,9.98601026367396e-05,1.0909440788964275e-05
9175,(i1 - i0),9175,9.99930634861812e-05,4.854881353821838e-06
9176,-i1,9176,9.796502126846462e-05,1.090348268917296e-05
9177,(i0 + i1),9177,9.892597881844269e-05,5.1283795983181335e-06
9178,(i1 - i0),9178,9.969817620003596e-05,5.028608939028345e-06
9179,(i0 - i1),9179,9.906729246722534e-05,5.357374902814627e-06
9180,i1,9180,9.921521268552168e-05,1.1183476090081967e-05
9181,(i0 - i1),9181,9.958058217307551e-05,6.589686108782189e-06
9182,-i0,9182,9.665927791502328e-05,1.1080482181569096e-05
9183,i0,9183,9.93779394775629e-05,1.1444761184975503e-05
9184,(i0 + i1),9184,9.996132575906812e-05,5.974452960799681e-06
9185,-i1,9185,9.93478315649554e-05,9.961479918274564e-06
9186,i0,9186,9.99732583295554e-05,1.1628731044766027e-05
9187,(i0 - i1),9187,9.966376819647849e-05,6.000047505949624e-06
9188,-i1,9188,9.974306158255786e-05,1.1690924111462664e-05
9189,-(i0 + i1),9189,9.894360846374184e-05,5.781485015177168e-06
9190,-i0,9190,9.850598871707916e-05,1.1590497706492895e-05
9191,(i0 - i1),9191,9.805661102291197e-05,5.396434517024318e-06
9192,(i1 - i0),9192,9.97610914055258e-05,5.642981250275625e-06
9193,(i0 - i1),9193,9.87317762337625e-05,5.863545538886683e-06
9194,(i0 - i1),9194,9.965239587472752e-05,6.057107839296805e-06
9195,(i0 + i1),9195,9.916084673022851e-05,5.546621650864836e-06
9196,(i0 + i1),9196,9.908783249557018e-05,5.7804131756711286e-06
9197,(i1 - i0),9197,9.9848402896896e-05,5.244004114501877e-06
9198,(i0 + i1),9198,9.98859468381852e-05,6.315213795460295e-06
9199,-(i0 + i1),9199,9.91333872661926e-05,5.9537314882618375e-06
9200,(i0 - i1),9200,9.800084808375686e-05,5.592432898993138e-06
9201,-(i0 + i1),9201,9.95088048512116e-05,5.148850505065639e-06
9202,(i0 + i1),9202,9.87157254712656e-05,5.4972733778413385e-06
9203,-i0,9203,9.971274266717955e-05,1.1329706467222422e-05
9204,-(i0 + i1),9204,9.919860895024613e-05,5.370486178435385e-06
9205,(i1 - i0),9205,9.96408925857395e-05,5.261789283395046e-06
9206,(i0 - i1),9206,9.973166743293405e-05,5.849951321579283e-06
9207,-i1,9207,9.759176464285702e-05,9.126014447247144e-06
9208,-(i0 + i1),9208,9.949810919351876e-05,5.416419753601076e-06
9209,(i1 - i0),9209,9.30117821553722e-05,5.708843218599213e-06
9210,(i0 - i1),9210,9.910040535032748e-05,5.040517407906009e-06
9211,i1,9211,9.76140727289021e-05,1.124890968640102e-05
9212,i1,9212,9.925170161295682e-05,9.629307896830142e-06
9213,(i1 - i0),9213,9.9649878393393e-05,5.195123776502442e-06
9214,(i0 - i1),9214,9.935034904628992e-05,5.211932148085907e-06
9215,i0,9215,9.908078936859964e-05,1.2107370821468066e-05
9216,-i1,9216,9.902681631501764e-05,1.0074970305140596e-05
9217,-(i0 + i1),9217,9.967792720999567e-05,4.768184226122685e-06
9218,-i1,9218,9.861432772595435e-05,1.1762649592128582e-05
9219,(i1 - i0),9219,9.93861904134974e-05,5.353322194423527e-06
9220,-i0,9220,9.988775127567352e-05,1.1741265552700496e-05
9221,-(i0 + i1),9221,9.747820149641484e-05,5.532991963264067e-06
9222,(i0 - i1),9222,9.986104123527184e-05,5.427402811619686e-06
9223,(i1 - i0),9223,9.93597786873579e-05,5.2736245379492175e-06
9224,(i0 + i1),9224,9.962831973098218e-05,5.13137865709723e-06
9225,-i0,9225,9.907874482451008e-05,1.1242775144637562e-05
9226,(i0 + i1),9226,9.836492245085536e-05,5.798781330668135e-06
9227,i1,9227,9.929302905220538e-05,1.1238925253564958e-05
9228,(i0 - i1),9228,9.743464761413634e-05,5.796667664981214e-06
9229,i0,9229,9.968837548512964e-05,9.772449629963376e-06
9230,(i0 - i1),9230,9.88277606666088e-05,5.330581643647747e-06
9231,i0,9231,9.952476102625953e-05,1.1164190254930872e-05
9232,-(i0 + i1),9232,9.82762430794537e-05,5.492380751093151e-06
9233,-(i0 + i1),9233,9.810052870307118e-05,5.836089712829562e-06
9234,-i1,9234,9.89498439594172e-05,1.0962186024698894e-05
9235,-(i0 + i1),9235,9.960065654013306e-05,5.646372756018536e-06
9236,(i0 - i1),9236,9.926033089868724e-05,5.345017143554287e-06
9237,(i1 - i0),9237,9.90275148069486e-05,5.4147840273799375e-06
9238,(i1 - i0),9238,9.866345499176532e-05,5.776953912572935e-06
9239,-i0,9239,9.98095129034482e-05,9.854085874394514e-06
9240,(i0 - i1),9240,9.885767940431832e-05,5.644381417369004e-06
9241,-i1,9241,9.954899724107236e-05,1.2042773050779942e-05
9242,(i1 - i0),9242,9.96421731542796e-05,5.730717930418905e-06
9243,(i1 - i0),9243,9.928495273925364e-05,4.994021310267272e-06
9244,-(i0 + i1),9244,9.984633652493358e-05,5.057841008238029e-06
9245,-i0,9245,9.922395838657394e-05,1.0971064511977602e-05
9246,i0,9246,9.939927258528768e-05,1.1988921869487967e-05
9247,-i0,9247,9.69716056715697e-05,1.1736453416233417e-05
9248,(i0 + i1),9248,9.697363566374406e-05,4.770167379319901e-06
9249,-i0,9249,9.944008343154564e-05,1.0821664545801468e-05
9250,(i0 + i1),9250,9.995435539167374e-05,5.976409283903195e-06
9251,-i1,9251,9.97304668999277e-05,1.0960604413412511e-05
9252,(i0 + i1),9252,9.955058339983224e-05,5.281432095216587e-06
9253,-i1,9253,9.681402298156172e-05,1.0952531738439577e-05
9254,(i0 + i1),9254,9.95363516267389e-05,5.173575573280687e-06
9255,-i0,9255,9.910236985888332e-05,1.125055132433772e-05
9256,(i0 - i1),9256,9.699828660814092e-05,5.336454250937095e-06
9257,-i0,9257,9.796943777473643e-05,9.33745741349412e-06
9258,-i1,9258,9.85465303529054e-05,1.0345160262659192e-05
9259,i0,9259,9.701326780486852e-05,1.1679538147291169e-05
9260,(i0 - i1),9260,9.9961252999492e-05,5.761759894085117e-06
9261,(i0 + i1),9261,9.97243114397861e-05,6.054375262465328e-06
9262,i1,9262,9.842056897468864e-05,9.505765774520114e-06
9263,(i1 - i0),9263,9.950167441274972e-05,5.203681666898774e-06
9264,-i1,9264,9.962081094272436e-05,1.0275283784721978e-05
9265,(i0 - i1),9265,9.806869638850912e-05,5.601250904874178e-06
9266,-i0,9266,9.887118358165026e-05,1.074979081749916e-05
9267,-(i0 + i1),9267,9.970826795324685e-05,5.717570275010075e-06
9268,(i0 + i1),9268,9.88522806437686e-05,5.399124347604811e-06
9269,-(i0 + i1),9269,9.808377217268573e-05,5.273693659546552e-06
9270,i1,9270,9.929819498211144e-05,1.1044512575608678e-05
9271,-i1,9271,9.690839215181768e-05,9.320224307884928e-06
9272,(i1 - i0),9272,9.949543891707437e-05,5.796203367935959e-06
9273,i0,9273,9.975870489142836e-05,1.195083314087242e-05
9274,-i1,9274,9.685234545031562e-05,9.595907613402233e-06
9275,(i0 - i1),9275,9.939951996784656e-05,4.638338396034669e-06
9276,i1,9276,9.719356603454798e-05,1.2976364814676344e-05
9277,(i0 + i1),9277,9.834700904320924e-05,5.5200357564899605e-06
9278,i0,9278,9.85198566922918e-05,1.112005702452734e-05
9279,(i0 + i1),9279,9.958141163224354e-05,5.905863417865476e-06
9280,(i0 - i1),9280,9.915640839608386e-05,5.553702521865489e-06
9281,(i0 - i1),9281,9.948709339369088e-05,5.590839919022983e-06
9282,(i1 - i0),9282,9.58446180447936e-05,5.28905138708069e-06
9283,-(i0 + i1),9283,9.90156186162494e-05,4.5586389205709565e-06
9284,-(i0 + i1),9284,9.89544569165446e-05,5.643908025376732e-06
9285,(i0 + i1),9285,9.982471237890422e-05,5.76907177674002e-06
9286,-i1,9286,9.969233360607176e-05,1.0777237548609264e-05
9287,-(i0 + i1),9287,9.860456339083612e-05,5.017354851588607e-06
9288,-(i0 + i1),9288,9.786963346414268e-05,5.260099896986503e-06
9289,i1,9289,9.798436076380312e-05,1.0325606126571074e-05
9290,(i1 - i0),9290,9.989732643589376e-05,5.888508439966245e-06
9291,-i1,9291,9.995841537602246e-05,1.131087901740102e-05
9292,-(i0 + i1),9292,9.951215179171412e-05,6.678965746687027e-06
9293,-(i0 + i1),9293,9.99143230728805e-05,6.029323685652344e-06
9294,i0,9294,9.999579197028652e-05,1.0167920663661787e-05
9295,(i1 - i0),9295,9.99308394966647e-05,5.856696589034982e-06
9296,i0,9296,9.82228375505656e-05,1.0534169632592238e-05
9297,i1,9297,9.91605338640511e-05,1.1787274161179084e-05
9298,(i0 + i1),9298,9.923587640514596e-05,5.463971774588572e-06
9299,(i0 + i1),9299,9.9715223768726e-05,4.886013357463526e-06
9300,-i0,9300,9.765280992724e-05,1.079108096746495e-05
9301,i0,9301,9.820137347560376e-05,1.08430722320918e-05
9302,(i0 + i1),9302,9.979582682717592e-05,5.067171514383517e-06
9303,i0,9303,9.97470342554152e-05,1.0988651411025783e-05
9304,(i0 + i1),9304,9.865201718639582e-05,5.900031283090357e-06
9305,i1,9305,9.983758354792371e-05,1.1686860489135142e-05
9306,-i0,9306,9.837850666372104e-05,9.368110113427974e-06
9307,-i1,9307,9.795164078241214e-05,1.1543256732693408e-05
9308,i1,9308,9.856327960733324e-05,1.010088908515172e-05
9309,-(i0 + i1),9309,9.787919407244772e-05,5.073463398730382e-06
9310,-(i0 + i1),9310,9.830598719418048e-05,5.928971859248122e-06
9311,-i1,9311,9.6306306659244e-05,1.016959868138656e-05
9312,(i1 - i0),9312,9.814587247092275e-05,5.751589924329892e-06
9313,(i1 - i0),9313,9.912212408380584e-05,5.010404038330307e-06
9314,(i0 - i1),9314,9.846370085142551e-05,5.368091933632968e-06
9315,i0,9315,9.872412192635238e-05,1.116329622163903e-05
9316,-(i0 + i1),9316,9.834816592046992e-05,5.919539489696035e-06
9317,-i0,9317,9.896757546812296e-05,1.0345180271542633e-05
9318,-(i0 + i1),9318,9.972571569960564e-05,5.387747478380334e-06
9319,-i0,9319,9.992085688281804e-05,9.961508112610318e-06
9320,(i0 + i1),9320,9.943778422893956e-05,5.712720849260222e-06
9321,i1,9321,9.925592894433066e-05,1.1498177627800032e-05
9322,(i1 - i0),9322,9.900731674861164e-05,5.1317842917342205e-06
9323,-i0,9323,9.749304444994776e-05,1.1469229320937302e-05
9324,(i1 - i0),9324,9.949016384780408e-05,5.6953726925712544e-06
9325,i1,9325,9.756221697898582e-05,1.1180983165104408e-05
9326,-(i0 + i1),9326,9.999699250329286e-05,5.827770564792445e-06
9327,(i0 + i1),9327,9.974264685297384e-05,5.398176654125564e-06
9328,-i1,9328,9.978911839425564e-05,1.1619589713518508e-05
9329,(i1 - i0),9329,9.887460328172892e-05,5.068945029051974e-06
9330,-i1,9330,9.938787843566388e-05,1.183667245641118e-05
9331,-i0,9331,9.844305168371648e-05,1.073512976290658e-05
9332,i1,9332,9.915922419168056e-05,1.1130323400720954e-05
9333,i1,9333,9.8005126346834e-05,1.1349114174663557e-05
9334,i0,9334,9.837248217081652e-05,1.1962708413193468e-05
9335,i1,9335,9.828332986216992e-05,1.040124971041223e-05
9336,(i1 - i0),9336,9.948077786248176e-05,5.781522759207292e-06
9337,i1,9337,9.79084725258872e-05,1.0089565876114648e-05
9338,(i0 - i1),9338,9.870072972262278e-05,6.306012892309809e-06
9339,-i1,9339,9.826949099078774e-05,1.3011135706619824e-05
9340,i0,9340,9.841445717029274e-05,1.2468567547330169e-05
9341,(i0 + i1),9341,9.8466502095107e-05,6.234927241166588e-06
9342,-i0,9342,9.931824752129614e-05,8.963900654634926e-06
9343,(i0 + i1),9343,9.67216765275225e-05,4.739245468954323e-06
9344,i0,9344,9.948665683623405e-05,1.1601424375839995e-05
9345,(i0 - i1),9345,9.95809241430834e-05,5.465175945573719e-06
9346,-i0,9346,9.959112503565848e-05,1.2705601875495631e-05
9347,i0,9347,9.950108506018296e-05,1.1511810953379609e-05
9348,i0,9348,9.937392314895988e-05,9.767078154254705e-06
9349,-(i0 + i1),9349,9.89685722743161e-05,4.980586254532682e-06
9350,i1,9350,9.913723624777047e-05,1.0026275049312972e-05
9351,i0,9351,9.904436592478304e-05,1.2751480426231865e-05
9352,-(i0 + i1),9352,9.906863851938395e-05,5.7124711929645855e-06
9353,(i0 - i1),9353,9.979480819310992e-05,6.486687652795808e-06
9354,(i0 - i1),9354,9.802797285374254e-05,5.247924036666518e-06
9355,(i0 - i1),9355,9.947297075996175e-05,5.330862677510595e-06
9356,-i0,9356,9.771494660526514e-05,1.171615167550044e-05
9357,(i0 - i1),9357,9.797257371246816e-05,5.053349923400674e-06
9358,i0,9358,9.929484804160892e-05,9.687530109658836e-06
9359,i1,9359,9.670761210145427e-05,1.0744514838734176e-05
9360,i0,9360,9.890476212603971e-05,1.142560358857736e-05
9361,(i0 - i1),9361,9.925488848239183e-05,5.6296894399565645e-06
9362,(i0 + i1),9362,9.927926294039936e-05,5.498464815900661e-06
9363,-(i0 + i1),9363,9.9969154689461e-05,6.542246410390362e-06
9364,(i0 - i1),9364,9.857271652435884e-05,4.826858003070811e-06
9365,i0,9365,9.992624109145254e-05,1.026171594276093e-05
9366,i1,9366,9.876849071588369e-05,9.60212400968885e-06
9367,(i0 + i1),9367,9.942434553522617e-05,5.791110652353382e-06
9368,(i0 - i1),9368,9.999518078984691e-05,4.955917574989144e-06
9369,(i0 - i1),9369,9.891068475553766e-05,5.392862476583105e-06
9370,(i0 - i1),9370,9.816874808166176e-05,5.37583400728181e-06
9371,(i0 - i1),9371,9.959851740859448e-05,5.054587290942436e-06
9372,(i0 + i1),9372,9.94525762507692e-05,5.300315024214797e-06
9373,i0,9373,9.793794015422463e-05,1.1710190847225022e-05
9374,i0,9374,9.986288932850584e-05,1.042988969857106e-05
9375,(i0 + i1),9375,9.998118912335484e-05,5.078591584606329e-06
9376,(i0 - i1),9376,9.954289271263406e-05,6.025174570822856e-06
9377,i1,9377,9.996721928473562e-05,1.2886598597106058e-05
9378,(i0 - i1),9378,9.943301847670229e-05,5.02528700963012e-06
